21961 5
Pts Reb Ast Stl	Blk
931	194	156	0	0
661	219	154	0	0
899	597	166	0	0
967	483	277	0	0
343	157	192	0	0
673	233	166	0	0
451	217	79	0	0
486	537	147	0	0
33	15	12	0	0
110	39	33	0	0
77	24	21	0	0
977	233	243	0	0
726	133	142	0	0
92	28	17	0	0
571	277	156	0	0
143	22	28	0	0
212	199	54	0	0
744	761	231	0	0
763	774	231	0	0
88	171	19	0	0
458	439	112	0	0
11	5	5	0	0
1407	449	547	0	0
330	104	63	0	0
11	10	2	0	0
1029	195	280	0	0
5	4	0	0	0
451	239	153	0	0
615	236	104	0	0
16	7	9	0	0
104	46	36	0	0
369	175	146	0	0
296	152	108	0	0
958	769	151	0	0
832	387	138	0	0
647	104	134	0	0
865	916	126	0	0
894	687	156	0	0
309	86	69	0	0
346	279	81	0	0
33	30	11	0	0
517	485	95	0	0
497	153	160	0	0
574	506	129	0	0
11	19	4	0	0
261	275	66	0	0
704	317	237	0	0
266	173	74	0	0
103	40	35	0	0
831	793	227	0	0
583	419	153	0	0
8	1	5	0	0
1564	976	197	0	0
436	236	76	0	0
134	75	31	0	0
274	295	156	0	0
6	2	3	0	0
794	281	364	0	0
162	88	70	0	0
618	528	130	0	0
8	9	9	0	0
472	444	64	0	0
232	162	47	0	0
472	339	106	0	0
529	141	168	0	0
1402	629	280	0	0
191	182	75	0	0
12	7	1	0	0
744	186	250	0	0
396	177	160	0	0
6	3	1	0	0
68	34	41	0	0
352	167	145	0	0
437	280	296	0	0
12	21	4	0	0
507	183	186	0	0
725	466	148	0	0
512	360	122	0	0
235	237	39	0	0
1442	1007	201	0	0
1047	654	148	0	0
733	669	115	0	0
406	252	128	0	0
181	101	62	0	0
135	70	35	0	0
1	5	1	0	0
1090	533	196	0	0
21	10	5	0	0
270	70	56	0	0
12	9	3	0	0
190	76	87	0	0
276	217	61	0	0
132	89	21	0	0
58	25	15	0	0
436	114	140	0	0
466	313	81	0	0
722	364	397	0	0
859	452	231	0	0
191	211	24	0	0
36	36	7	0	0
14	1	8	0	0
9	8	6	0	0
678	522	217	0	0
337	98	91	0	0
884	745	135	0	0
770	510	137	0	0
98	45	46	0	0
516	141	110	0	0
723	413	245	0	0
1262	920	227	0	0
91	80	29	0	0
830	209	233	0	0
413	254	264	0	0
952	246	294	0	0
354	373	74	0	0
1147	288	191	0	0
729	458	127	0	0
250	121	82	0	0
595	251	113	0	0
45	25	9	0	0
759	229	243	0	0
731	342	144	0	0
718	284	205	0	0
1020	351	252	0	0
330	193	37	0	0
344	75	55	0	0
187	146	31	0	0
43	15	23	0	0
5	1	5	0	0
474	183	117	0	0
461	345	117	0	0
461	297	226	0	0
134	100	55	0	0
112	50	34	0	0
509	214	79	0	0
56	36	11	0	0
420	130	77	0	0
409	509	144	0	0
1062	246	209	0	0
401	79	92	0	0
594	274	189	0	0
412	395	107	0	0
688	528	176	0	0
686	589	158	0	0
234	304	74	0	0
1383	394	518	0	0
887	194	323	0	0
399	435	58	0	0
400	267	186	0	0
16	16	5	0	0
4	2	0	0	0
1269	958	82	0	0
466	216	265	0	0
1090	967	161	0	0
281	217	73	0	0
150	101	28	0	0
547	96	162	0	0
949	1098	153	0	0
675	386	312	0	0
75	18	24	0	0
944	670	163	0	0
0	0	0	0	0
452	350	105	0	0
483	160	181	0	0
420	517	94	0	0
382	130	139	0	0
575	691	141	0	0
723	486	285	0	0
240	204	79	0	0
196	46	75	0	0
608	375	123	0	0
741	695	210	0	0
1759	797	203	0	0
434	247	122	0	0
817	268	272	0	0
13	17	6	0	0
364	317	78	0	0
654	529	115	0	0
102	64	26	0	0
588	419	51	0	0
89	25	35	0	0
1344	571	271	0	0
0	2	1	0	0
684	166	253	0	0
82	28	22	0	0
174	121	103	0	0
622	310	354	0	0
711	211	238	0	0
406	372	81	0	0
21	20	3	0	0
1306	1028	174	0	0
797	615	119	0	0
719	537	95	0	0
350	209	47	0	0
149	65	56	0	0
312	257	24	0	0
439	363	104	0	0
0	1	0	0	0
1	2	2	0	0
615	487	151	0	0
15	12	3	0	0
3	5	2	0	0
751	265	449	0	0
831	500	214	0	0
570	523	154	0	0
23	31	16	0	0
13	9	0	0	0
949	728	120	0	0
570	213	160	0	0
452	159	139	0	0
475	267	109	0	0
1228	870	214	0	0
330	178	59	0	0
462	139	131	0	0
111	66	84	0	0
931	291	364	0	0
564	555	80	0	0
1155	255	229	0	0
720	484	128	0	0
11	1	3	0	0
496	224	179	0	0
28	26	9	0	0
131	98	49	0	0
551	310	109	0	0
760	225	187	0	0
133	69	23	0	0
100	110	33	0	0
492	163	196	0	0
86	31	26	0	0
99	39	29	0	0
2	1	2	0	0
421	257	220	0	0
958	392	254	0	0
56	37	7	0	0
564	407	99	0	0
811	160	154	0	0
592	330	99	0	0
